,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-SA_0.986-0-1
Units,g,g,g,g,g,g,g,g,g,g,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,g
,0.080972934,0.121279202,0.158972001,0.191707698,0.226393227,0.249164727,0.330564861,0.30688328,0.432005847,0.403183895,0.005979109,0.004971645,0.007706931,0.007131114,0.007354085,0.007055993,0.005058184,0.00462919,0.220669032
,0.213504838,0.156485088,0.386002606,0.322891415,0.356420826,0.281175146,0.33353858,0.367125233,0.515175953,0.515037326,0.005342602,0.005242979,0.00673913,0.007615687,0.006136862,0.007451911,0.005496357,0.005371548,0.220669032
,0.199199249,0.149014378,0.350868111,0.249553121,0.481096727,0.316120771,0.396314766,0.311016231,0.592374701,0.547546699,0.006344368,0.00506694,0.007438451,0.006970828,0.008331096,0.007649589,0.006546934,0.005970599,0.220669032
,0.20878262,0.241124235,0.309862503,0.272343468,0.392668149,0.371280439,0.363445807,0.427387291,0.568979308,0.466279537,0.005503601,0.005298724,0.006688796,0.007264772,0.006793593,0.007158957,0.005735324,0.005005137,0.220669032
,0.158651492,0.154007334,0.286268607,0.246812758,0.421968688,0.327782185,0.397210186,0.440185809,0.629634915,0.479301738,0.007085542,0.006991043,0.008563529,0.009467815,0.008245549,0.0088959,0.006839641,0.005685601,0.220669032
,0.413587398,0.473495367,0.63785296,0.635219814,0.813291886,0.753387785,0.528389421,0.448881222,0.961208878,0.841353472,0.007575503,0.005515172,0.007185469,0.006429701,0.009203104,0.007761135,0.008513002,0.008024695,0.220669032
,0.32418553,0.396076883,0.378500858,0.40104731,0.377853622,0.451535616,0.433605271,0.33464321,0.573420293,0.596523169,0.005323695,0.006150256,0.007173543,0.008117993,0.007030303,0.007977666,0.006167315,0.006241885,0.220669032
,0.159270002,0.22634704,0.215171059,0.37819712,0.218430661,0.489913689,0.292056387,0.357593845,0.420041844,0.546354393,0.003986072,0.006161732,0.005454233,0.007572343,0.005870473,0.007804421,0.004596947,0.006149913,0.220669032
,0.152180697,0.127518408,0.306113595,0.252485577,0.390341805,0.403824838,0.340777997,0.360872784,0.575684386,0.519874643,0.004653616,0.007036902,0.006309122,0.008663786,0.007951955,0.007902468,0.006298878,0.006057986,0.220669032
,0.599879853,0.289398844,0.601926609,0.562209046,0.494301744,0.549572496,0.686615688,0.528578978,0.652493123,0.760476575,0.006932911,0.005734051,0.00750506,0.006735812,0.008024609,0.008642903,0.005957641,0.007432256,0.220669032
,0.094955952,0.11039134,0.172776027,0.255539319,0.216781282,0.253061904,0.306760968,0.345959264,0.472837294,0.449224162,0.005370457,0.005364719,0.007140345,0.007478399,0.007026125,0.00739038,0.005183793,0.004885022,0.220669032
,0.143012646,0.198778549,0.287581832,0.238112035,0.303233067,0.303217044,0.345480152,0.265112742,0.48704475,0.437853879,0.005964877,0.004738784,0.007838472,0.006393043,0.007791891,0.006798659,0.005549809,0.005069867,0.220669032
,0.327054896,0.460767956,0.656550448,0.668370824,0.790250924,0.660818397,0.391999008,0.429872123,0.990597675,0.754411109,0.007752936,0.005065094,0.007779586,0.006889882,0.00972426,0.007621293,0.009839484,0.006848434,0.220669032
,0.54097442,0.220586168,0.804138062,0.339091073,0.680230552,0.378233588,0.842787458,0.459244036,1.005358212,0.474496774,0.007548749,0.005348959,0.009574814,0.0070083,0.009667336,0.006886486,0.008929833,0.004947621,0.220669032
,0.354615547,0.187261951,0.753749052,0.495765685,0.850577116,0.590478211,0.624232262,0.609391661,0.807611224,0.67498343,0.005932956,0.005474743,0.007621198,0.00730879,0.00676048,0.008867765,0.006635058,0.006987353,0.220669032
,0.289895434,0.23051303,0.235108231,0.282193572,0.337029461,0.331837608,0.343846379,0.372035928,0.516384047,0.440599895,0.004973963,0.005555399,0.006113944,0.007116858,0.006580562,0.007342002,0.005458181,0.005167555,0.220669032
,0.289422058,0.15226366,0.448299489,0.456655087,0.503655388,0.47045136,0.381795987,0.556187732,0.647341832,0.725451999,0.006961874,0.006351702,0.007922973,0.008624894,0.008675694,0.009055381,0.006624401,0.007855909,0.220669032
,0.160472185,0.32353416,0.241659583,0.461908319,0.291097408,0.589474018,0.359717706,0.418583424,0.385046154,0.614877685,0.005050799,0.006647159,0.006798722,0.008415309,0.006543554,0.00828515,0.004303433,0.006411245,0.220669032
,0.163767051,0.091430148,0.219179017,0.189760933,0.339612039,0.284992951,0.274830663,0.319939188,0.452317443,0.392211403,0.005334622,0.006147556,0.006205664,0.008049909,0.006651807,0.007128298,0.005120645,0.004717335,0.220669032
,0.313397594,0.264172871,0.509136829,0.263528762,0.559506661,0.346327647,0.47596589,0.324650852,0.735548584,0.520867091,0.007041574,0.005115156,0.007508935,0.00671651,0.008633769,0.008137778,0.0072136,0.005840869,0.220669032
,0.215209729,0.182941034,0.426300467,0.557426697,0.425067453,0.59390746,0.457005995,0.561318606,0.529434348,0.739205952,0.005602265,0.007010725,0.007144679,0.008292384,0.006970441,0.009726017,0.006119665,0.007197018,0.220669032
,0.306674961,0.250608215,0.497012375,0.605889677,0.526593302,0.65452085,0.460144579,0.428366456,0.850704665,0.763274765,0.005736453,0.007311532,0.007010147,0.008087014,0.007851402,0.008616496,0.008035665,0.007875638,0.220669032
