,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-SA_0.986-0-1
Units,g,g,g,g,g,g,g,g,g,g,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,g
,0.139802539,0.209392688,0.273446208,0.331269663,0.39353695,0.390042904,0.575047885,0.516068463,0.718857284,0.685395385,0.010420399,0.008802579,0.012898814,0.011781841,0.012304163,0.011304357,0.0084367,0.007879341,0.380992626
,0.368623401,0.270176854,0.666458882,0.558047469,0.616083222,0.486023399,0.575840653,0.600041092,0.888750616,0.888980642,0.009319167,0.009460244,0.011548239,0.012921214,0.010424225,0.012596158,0.009492236,0.009271567,0.380992626
,0.343924312,0.257278417,0.60532336,0.42990282,0.812015304,0.538291688,0.677967613,0.531505579,0.973509904,0.931272036,0.011296205,0.008998675,0.012480597,0.011811769,0.01387636,0.013071888,0.010826593,0.010192874,0.380992626
,0.36047033,0.416309233,0.532858682,0.485987162,0.695552661,0.62666334,0.620199637,0.698293671,0.932657988,0.751595494,0.009241301,0.009773556,0.011326567,0.012511393,0.011540402,0.010975514,0.0095648,0.007964578,0.380992626
,0.273917223,0.265898926,0.494362454,0.427123231,0.673420296,0.493667864,0.629640614,0.754183715,0.99768524,0.78331268,0.01194604,0.011282779,0.013529803,0.013782467,0.013495468,0.013039311,0.010964081,0.008584159,0.380992626
,0.714072781,0.817505935,1.076296127,1.006838202,1.079694828,1.277423263,0.804667386,0.72294311,1.245569951,1.35562676,0.013612738,0.01058686,0.011860296,0.011014975,0.013271471,0.013198447,0.012807515,0.013049788,0.380992626
,0.559717399,0.683840277,0.65318202,0.682436413,0.633891464,0.780067473,0.748342467,0.57116557,0.972712709,1.024634978,0.009288571,0.010916813,0.012134446,0.01277849,0.01191808,0.013797257,0.010454442,0.010778473,0.380992626
,0.274985102,0.390795902,0.371762376,0.622408118,0.377569103,0.799362246,0.504348518,0.607228898,0.725023312,0.851107595,0.006882789,0.011409094,0.009415843,0.012903252,0.010135904,0.012540261,0.007934431,0.009617772,0.380992626
,0.262745175,0.220164891,0.52852663,0.451504971,0.656322493,0.58996077,0.588817734,0.554958087,0.990310757,0.8316817,0.00800732,0.012476763,0.01088741,0.013630795,0.01372407,0.013046534,0.010885698,0.009831241,0.380992626
,1.035713072,0.499656996,0.993413851,0.834301161,0.85369512,0.932886742,1.18596005,0.817448532,1.126841226,1.150235569,0.012091166,0.009070544,0.012581638,0.010740218,0.013360733,0.014201854,0.010288716,0.012169177,0.380992626
,0.163944696,0.190594423,0.298893836,0.39270838,0.370713349,0.434152154,0.514994459,0.563168429,0.817477927,0.718570595,0.009467516,0.010102057,0.012204116,0.012752713,0.012087654,0.012176854,0.008951836,0.007910041,0.380992626
,0.246916222,0.34319796,0.497179418,0.411639697,0.524595683,0.513767637,0.612882797,0.440348893,0.830934506,0.734006204,0.010519502,0.008360666,0.013184018,0.010477002,0.013211412,0.011412468,0.009499442,0.008487585,0.380992626
,0.564671457,0.795531626,0.972439618,1.153694408,1.326085832,1.119262574,0.67542197,0.742745393,1.523026956,1.280440498,0.012566691,0.009485938,0.013330197,0.011842804,0.016383322,0.012917806,0.016711285,0.011679678,0.380992626
,0.934010827,0.380849559,1.361371624,0.621541953,1.174594517,0.605417656,1.455898174,0.772207378,1.727335066,0.768418545,0.012196378,0.010164749,0.01482912,0.011659582,0.015614185,0.011363977,0.014655053,0.007859028,0.380992626
,0.612255864,0.323314159,1.301923178,0.888194472,1.46910701,1.009476458,1.074298285,1.040391738,1.394432757,1.144738029,0.010393542,0.009592132,0.013047825,0.012355199,0.011673433,0.015302022,0.011413821,0.011983084,0.380992626
,0.500514377,0.397988625,0.406204745,0.488195074,0.56758499,0.5933293,0.593668825,0.639164306,0.878817985,0.74632668,0.008614222,0.010429572,0.010473284,0.01219157,0.011184237,0.012491558,0.009312693,0.008852771,0.380992626
,0.499697075,0.262888414,0.773288241,0.715753624,0.843509175,0.812689224,0.626258696,0.827556876,1.116980708,1.117324341,0.011842324,0.011251958,0.012516537,0.013554927,0.014845489,0.014780819,0.01129433,0.011597,0.380992626
,0.277060713,0.558592786,0.417965494,0.79218657,0.494340813,0.94726711,0.609458817,0.686254436,0.665766884,1.06231247,0.008811358,0.011335,0.011651867,0.012693855,0.011171732,0.012635532,0.007432529,0.009924431,0.380992626
,0.282749411,0.157857275,0.378981472,0.328418624,0.587065745,0.449137547,0.465961799,0.538442715,0.77585556,0.646033391,0.009308296,0.011460572,0.010569081,0.013499158,0.011471528,0.011128537,0.008800952,0.007637213,0.380992626
,0.541091659,0.456103492,0.865866252,0.454249794,0.894183593,0.540486465,0.806748367,0.564396527,1.265333985,0.8020371,0.012624711,0.009100086,0.012457466,0.011173032,0.014990236,0.01328339,0.012466035,0.009230645,0.380992626
,0.371566953,0.315853949,0.775850104,0.93857956,0.713907575,0.997286105,0.787128747,0.969142491,0.887024853,1.276023802,0.009874653,0.011952234,0.012151506,0.01283947,0.011886663,0.015601605,0.010249816,0.011842567,0.380992626
,0.529484803,0.432683649,0.798632692,0.981110932,0.844572262,0.932818858,0.75603925,0.651973884,1.375341328,1.264223047,0.009843794,0.013129444,0.011819935,0.013178117,0.013466959,0.012942852,0.013353666,0.012311906,0.380992626
