,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-SA_0.803-0-1
Units,g,g,g,g,g,g,g,g,g,g,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,g
,0.168861122,0.237135346,0.470952665,0.454013498,0.636023684,0.577832698,0.703972196,0.57151919,0.888131021,0.67866297,0.013055288,0.010160317,0.011176603,0.011024319,0.008000943,0.007809357,0.006443682,0.004961389,0.471555232
,0.377429199,0.343235525,0.568135184,0.62541073,0.616198875,0.562482725,0.761459376,0.791840623,0.902159087,0.900283547,0.008304989,0.008541209,0.008226243,0.009112955,0.00884998,0.008731272,0.006075589,0.005792393,0.471555232
,0.399458175,0.286595254,0.670331519,0.339929249,0.73291101,0.396770641,0.722954587,0.603180694,1.056977401,0.809713408,0.007400357,0.007363836,0.009196815,0.010039387,0.009880525,0.008572481,0.008205754,0.006269006,0.471555232
,0.37206072,0.501120807,0.828438553,0.808398173,0.835713317,0.958077366,0.810831547,0.788641243,1.077986713,1.040301681,0.010392821,0.010098572,0.009487452,0.01142146,0.008887611,0.012979806,0.007058658,0.008214072,0.471555232
,0.232800042,0.380800371,0.586897603,0.663168945,0.66042288,0.779103336,0.712092571,0.79475112,0.830828529,0.961432033,0.010103833,0.010398707,0.009805017,0.013572284,0.009008073,0.013259157,0.005742744,0.007528572,0.471555232
,0.504810971,0.45200117,1.053781826,0.798850983,1.07399936,0.898201553,0.691799451,0.772794178,1.345488038,1.08597745,0.01093961,0.007593139,0.008129569,0.008576581,0.009688542,0.008944733,0.009980189,0.007449373,0.471555232
,0.408957941,0.402092811,0.649676983,0.665245279,0.741383469,0.794799794,0.689598636,0.639096438,0.96521702,0.930211092,0.00930973,0.007834365,0.008915108,0.009683166,0.008646333,0.008305399,0.006557361,0.006788313,0.471555232
,0.228345199,0.193738074,0.558725871,0.357700182,0.565813963,0.452869283,0.735775695,0.572750194,0.827489288,0.78949391,0.00973451,0.00755866,0.010217876,0.010429276,0.008786672,0.00919609,0.006106122,0.006248479,0.471555232
,0.329200607,0.310559993,0.491890694,0.584109403,0.651320932,0.722409603,0.619810388,0.587870473,0.837560618,1.004033562,0.008105722,0.009191914,0.008632817,0.009953385,0.008978936,0.009252068,0.006481548,0.007487456,0.471555232
,0.550070686,0.401397667,0.646888022,0.597953082,0.677334083,0.673909301,0.832174563,0.650223125,1.157589109,0.915746774,0.009608893,0.011837394,0.010837936,0.011792875,0.009728884,0.008673789,0.007508083,0.006873719,0.471555232
,0.267775772,0.275033954,0.472144972,0.719370957,0.634382335,0.936762682,0.673462609,0.659807566,0.838967231,0.888390634,0.009846338,0.011186426,0.009585999,0.011042751,0.008800771,0.00763386,0.006134128,0.006469172,0.471555232
,0.330690822,0.184814008,0.673753012,0.519995693,0.717583429,0.661655342,0.671990234,0.554784465,1.029274035,0.832144819,0.010556676,0.009784269,0.010358221,0.011317607,0.009659871,0.008488457,0.007449211,0.005977459,0.471555232
,0.38154608,0.3350491,0.951642334,0.521518588,1.176004718,0.621991494,0.653109651,0.670518741,1.283621316,0.927871222,0.007136806,0.007252981,0.00877943,0.009923165,0.009574744,0.008911595,0.008343932,0.006965351,0.471555232
,0.536650545,0.407987454,0.803916551,0.848399559,0.951452138,0.703975896,0.873796814,0.731804663,1.206866621,0.94062691,0.006555013,0.007014439,0.008712018,0.009979973,0.012033858,0.009043455,0.009823201,0.006749885,0.471555232
,0.383142907,0.471129997,0.869383107,1.239964331,0.936274298,1.269729983,0.883620043,1.346026116,0.957382845,1.424259315,0.010227333,0.009387664,0.00950505,0.009656173,0.008068611,0.009303869,0.005612564,0.007941427,0.471555232
,0.304930245,0.682070583,0.423640572,0.782309368,0.536907184,0.791499162,0.632446145,0.745605981,0.910767914,0.999677882,0.007310038,0.008909675,0.009082226,0.009596923,0.00925657,0.009213158,0.006932305,0.007360621,0.471555232
,0.529744174,0.410804362,0.878634697,0.793934878,0.788954507,0.751850386,0.70961946,0.686969401,1.163501038,0.953274133,0.008713693,0.010349958,0.009410354,0.010839654,0.010026672,0.009457407,0.008208251,0.006469906,0.471555232
,0.340860498,0.660667174,0.605287324,1.051270738,0.738446586,1.273066395,0.74330146,0.749535362,1.024379852,1.262799597,0.00660937,0.00800395,0.008121839,0.00785463,0.009621296,0.015768123,0.008122526,0.013454451,0.471555232
,0.282139218,0.220404495,0.59051743,0.389938395,0.729609516,0.53416594,0.767393563,0.553901458,0.851545251,0.670085035,0.013258387,0.009377988,0.010631433,0.010790819,0.007928137,0.007980345,0.006049944,0.005260754,0.471555232
,0.544241283,0.370031016,0.559264623,0.400577032,0.867586157,0.600833599,0.669377368,0.607120335,0.945884972,0.8813203,0.007202016,0.007323522,0.008201816,0.010539807,0.009219956,0.010265444,0.007148271,0.006830976,0.471555232
,0.328143653,0.592177496,0.830974687,1.60836988,0.827432039,1.347656375,0.779486093,1.157661185,1.12618325,1.46571895,0.010394214,0.00922275,0.009354711,0.010624473,0.008187521,0.012482431,0.00691135,0.008047511,0.471555232
,0.471728439,0.277943889,0.634541274,0.550594738,0.875412746,0.483213135,0.589450127,0.640293461,1.002328781,0.851823184,0.008693627,0.007651118,0.009351334,0.009673454,0.010941572,0.008976689,0.00847568,0.006704084,0.471555232
