,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-SA_1.215-0-1
Units,g,g,g,g,g,g,g,g,g,g,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,g
,0.292271806,0.364890574,0.434377393,0.690135359,0.467322513,0.678461764,0.638556641,0.526506895,0.679989574,0.834412426,0.02809349,0.019214704,0.023549709,0.026669953,0.017852387,0.024886465,0.011253742,0.014562916,0.582107211
,1.029270474,0.747806077,1.279791215,1.249612946,1.448302368,1.188459914,1.106493577,0.900908908,1.690607566,1.241584924,0.040006432,0.017184088,0.033870542,0.024193318,0.045783803,0.027655043,0.034936179,0.022992682,0.582107211
,1.052510305,0.664642304,1.342416254,0.895647809,1.372585333,0.655787742,1.070616962,0.750835494,1.334827365,0.983021791,0.031867273,0.015676788,0.024910191,0.029399449,0.017568882,0.025936811,0.017467502,0.014752553,0.582107211
,0.362391076,0.379032605,0.541697392,1.007785705,0.572929158,0.833777639,0.695437476,0.690716266,0.865394921,1.021394756,0.026647116,0.033155359,0.023528472,0.027212942,0.018384759,0.015459326,0.013872045,0.014883779,0.582107211
,0.754641376,0.601674718,1.193112651,1.09317638,1.3387451,0.852262131,0.772114371,0.834917804,1.3906368,1.154135493,0.039592686,0.040002251,0.032935522,0.042756461,0.02671884,0.029285427,0.020886927,0.021814053,0.582107211
,1.449825539,1.173902199,2.326036716,1.377339179,2.142249666,1.468113205,1.544497736,1.049830967,1.618868468,1.139523383,0.043805007,0.029288752,0.029571633,0.026983234,0.033259058,0.025171255,0.035566854,0.026480081,0.582107211
,0.363045342,0.328603707,0.537920091,0.674201719,0.620115623,0.741873081,0.634025047,0.712650197,0.90280998,0.981635972,0.018752873,0.014665293,0.023542498,0.021169834,0.026242852,0.026238288,0.01991462,0.016372767,0.582107211
,0.679222279,0.315639697,0.803992065,0.408984444,0.839970938,0.485459637,0.6857021,0.666743921,1.059089897,0.780624525,0.022852125,0.018621453,0.02600679,0.029839044,0.028808501,0.025704305,0.021617835,0.014629093,0.582107211
,1.186089512,0.766765122,1.277415563,0.744512199,1.049154846,0.642583123,1.032918877,0.727742006,1.135209592,0.860762771,0.024079412,0.04027446,0.023395632,0.046028596,0.023438715,0.02802284,0.019828194,0.016082573,0.582107211
,0.478989134,0.817630076,0.83443439,1.321047594,0.900058493,1.428648893,0.730913869,0.837586865,1.151521861,1.621970153,0.019854495,0.024007208,0.021938016,0.022928785,0.023388697,0.030468383,0.017797421,0.027124927,0.582107211
,0.441896428,0.476026971,0.557694987,0.691847209,0.566322912,0.770663308,0.614567398,0.815905645,0.927183559,0.949255665,0.023674835,0.037126443,0.027934792,0.035340549,0.024642269,0.026858339,0.017215929,0.01613074,0.582107211
,0.844360036,0.643601394,1.090763395,0.967329272,1.071055114,0.991337559,0.843960753,0.787078983,1.138335298,1.143859282,0.029051449,0.017781637,0.028330447,0.026131447,0.021588599,0.026460757,0.016760282,0.019370382,0.582107211
,0.486460887,0.94761081,0.929677789,1.587947982,0.7925133,1.849517599,0.87622126,1.06122838,1.256510949,1.267335207,0.021484093,0.020846478,0.021821472,0.020748016,0.027544346,0.032144686,0.022484909,0.031632646,0.582107211
,1.418200923,1.043592269,1.629886956,1.216927818,1.864963779,0.959042744,1.073108312,0.771017592,1.430888083,1.270616395,0.020177495,0.016404967,0.016982367,0.027270832,0.046085335,0.03276003,0.038764982,0.02547314,0.582107211
,0.477041519,1.131594329,0.913937635,2.210984347,0.831872419,1.543327131,1.026635059,1.737007469,1.096344466,1.877760589,0.033079823,0.026121779,0.031661822,0.024236027,0.022078108,0.029919156,0.015755476,0.022770078,0.582107211
,1.07524261,0.907191035,1.849622471,1.241926497,1.086821377,1.643385988,1.073769482,0.99659485,1.401277556,1.159808881,0.031574297,0.023517283,0.02919224,0.018073185,0.020019292,0.037842999,0.017922483,0.032108736,0.582107211
