,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-SA_0.986-0-1
Units,g,g,g,g,g,g,g,g,g,g,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,g
,0.375785738,0.562842322,0.542611878,0.89211183,0.676843715,0.570301147,0.738642016,0.71851043,0.785386421,0.864556583,0.032096191,0.025131972,0.029213439,0.025767326,0.012555207,0.020259011,0.00909309,0.009022078,1.024098675
,0.990850507,0.726228645,1.603395175,1.236071606,1.86695325,1.246371113,1.087940187,1.161243011,1.668617287,1.021318402,0.036944226,0.01982492,0.030516007,0.021474909,0.04531698,0.025153324,0.03610007,0.018103271,1.024098675
,0.924459973,0.691557968,1.165300842,0.879226754,0.949545259,0.869658072,0.900631895,0.749661242,1.030856514,0.978807256,0.027527122,0.020235664,0.022284929,0.033264018,0.012148506,0.023611938,0.009938307,0.011233534,1.024098675
,0.736282664,0.714729682,1.219172056,1.284935859,1.21067017,0.771944427,0.92937831,0.922879556,1.289725689,1.057935031,0.03528195,0.035948035,0.0314098,0.045674558,0.026415741,0.030112838,0.017419698,0.016868008,1.024098675
,1.504506406,1.838145608,2.004590249,2.171759363,1.99642415,1.589034056,1.268146021,1.222251426,1.615397726,1.29564668,0.036161794,0.026209464,0.034208068,0.026686747,0.03306191,0.034448385,0.029199808,0.038311685,1.024098675
,0.440679255,0.512313054,0.758244194,1.018723612,0.837555267,0.870332117,0.675426485,0.849152915,1.047920998,1.046979272,0.044140754,0.038978347,0.037290127,0.048709039,0.012968377,0.028966376,0.010085601,0.011701042,1.024098675
,0.663704647,0.922507556,1.183966904,1.167154016,1.043997801,1.215525879,0.717263898,1.08041804,1.2244088,1.07218511,0.01475758,0.025178362,0.012345005,0.037773528,0.017872349,0.045941128,0.018143082,0.028528441,1.024098675
,1.343173275,0.706637499,2.015543002,1.212305913,1.726521148,1.147237118,1.287668097,0.887083782,1.294415641,1.13317343,0.032754236,0.030663285,0.02553367,0.025822073,0.029847458,0.025104393,0.024122792,0.013790692,1.024098675
,0.760023363,0.424316418,0.749342797,0.570327694,0.695011279,0.659677735,0.72104399,0.696077516,0.90685064,0.901717201,0.029098101,0.029666811,0.024849501,0.039912371,0.013356508,0.028087772,0.010174857,0.013743044,1.024098675
,1.454440883,1.225994809,1.70778868,1.220438859,1.218323705,0.978074769,1.01744435,0.95120664,1.195455682,1.139329698,0.022668545,0.016504626,0.024221039,0.033669191,0.027922436,0.028941344,0.022093471,0.01734405,1.024098675
,0.998762702,0.849007535,1.228458813,1.938586311,1.055000044,2.401428514,0.99017644,1.664496371,1.208297933,1.751006195,0.038866677,0.025123648,0.039230195,0.030598581,0.022143743,0.026310006,0.013548636,0.018388258,1.024098675
,1.423241944,1.163042857,1.687829136,1.445012034,1.114430615,1.218396316,0.929438385,0.939342345,1.222990329,1.252605684,0.0386426,0.017537927,0.031868019,0.024517781,0.01447709,0.038506103,0.00998692,0.029745599,1.024098675
