,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-SA_0.986-0-1
Units,g,g,g,g,g,g,g,g,g,g,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,g
,0.139802539,0.209392688,0.263177379,0.24167344,0.367466823,0.367947487,0.543808054,0.515319969,0.640688328,0.585882431,0.009728345,0.009337797,0.011712089,0.011489727,0.011021987,0.010676026,0.007521538,0.006994741,0.380992626
,0.368623401,0.270176854,0.298091332,0.330302495,0.451543904,0.407778421,0.514748758,0.499838519,0.649902235,0.677505058,0.009216109,0.009169702,0.011327145,0.011153603,0.010526356,0.010806732,0.007389038,0.00763446,0.380992626
,0.343924312,0.257278417,0.619347873,0.653007683,0.568963407,0.574652055,0.531624794,0.506955257,0.82641993,0.852930426,0.008753718,0.008729216,0.010656268,0.010258229,0.009531237,0.009410367,0.008790854,0.00873997,0.380992626
,0.36047033,0.416309233,0.47689537,0.5141095,0.500243694,0.447755148,0.579856515,0.542974076,0.79841761,0.819028297,0.009306711,0.00873263,0.011676173,0.011907431,0.010971787,0.011533492,0.008103582,0.008529642,0.380992626
,0.273917223,0.265898926,0.551300704,0.532329598,0.737958871,0.698440814,0.611531033,0.592389506,0.835549228,0.691220725,0.010656161,0.010290034,0.011314075,0.011707094,0.012201167,0.011030486,0.009303981,0.007708479,0.380992626
,0.714072781,0.817505935,0.398278647,0.404053065,0.481587409,0.492593681,0.488650041,0.482156568,0.887793214,0.843889824,0.008318589,0.008490852,0.010876174,0.010817896,0.011880849,0.0120946,0.009488489,0.009367462,0.380992626
,0.559717399,0.683840277,0.680178333,0.678152552,0.709462148,0.697712711,0.724042109,0.741717383,0.796256805,0.923293501,0.012453142,0.016470903,0.012619904,0.017163643,0.011003349,0.015682964,0.008713505,0.010298736,0.380992626
,0.274985102,0.390795902,0.653788782,0.710500472,0.707258582,0.819821951,0.792177415,0.687544583,0.874276311,1.017696109,0.013520345,0.018216909,0.013705463,0.015331072,0.011957597,0.012972672,0.009250098,0.010287339,0.380992626
,0.262745175,0.220164891,0.455235501,0.452943356,0.569871779,0.47426796,0.563173324,0.504691752,0.861440527,0.712819279,0.010454976,0.007776965,0.011762688,0.010177092,0.012141159,0.010264861,0.009567387,0.007808961,0.380992626
,1.035713072,0.499656996,0.454768671,0.4169111,0.452820373,0.449093819,0.716027618,0.700723918,0.788630807,0.710952342,0.012314339,0.009491322,0.01260179,0.011754544,0.011540508,0.011146925,0.008065122,0.007272372,0.380992626
,0.163944696,0.190594423,1.10093782,1.001248113,1.050638922,1.065761159,1.062568377,0.921955899,1.400672033,1.290694312,0.020112143,0.021768889,0.013938135,0.018152314,0.012300241,0.015380908,0.013123231,0.013069834,0.380992626
,0.246916222,0.34319796,1.177868416,1.143910035,1.320979248,1.079569867,0.916977963,1.079668707,1.44438671,1.159465042,0.016434871,0.017126163,0.01272753,0.020899777,0.014397789,0.01839859,0.014782788,0.013155218,0.380992626
,0.564671457,0.795531626,0.616967657,0.575361985,0.581912888,0.567831539,0.707195438,0.635563706,0.885754538,0.78572062,0.008835685,0.008235587,0.011189303,0.011099676,0.010966342,0.010358684,0.009530783,0.008200319,0.380992626
,0.934010827,0.380849559,0.690304513,0.664275824,0.738144245,0.789536429,0.607404287,0.551930262,1.047615795,1.014148134,0.011860271,0.010251679,0.012492304,0.011860563,0.01293856,0.014342643,0.010392844,0.010923384,0.380992626
,0.612255864,0.323314159,0.388633889,0.429850146,0.395703658,0.407927917,0.525628133,0.505378818,0.75747289,0.700147669,0.007283617,0.0066049,0.0097896,0.009874263,0.010576955,0.010804082,0.008288759,0.008176927,0.380992626
,0.500514377,0.397988625,0.706746864,0.664061006,0.786614708,0.80432724,0.589006383,0.537880667,0.870759984,0.894322384,0.013874069,0.015810911,0.012623487,0.015192217,0.011970858,0.012185728,0.009609901,0.009340253,0.380992626
,0.499697075,0.262888414,0.510899808,0.462464436,0.591118084,0.559356532,0.552403102,0.500553634,0.927829614,0.879192501,0.007559917,0.007527137,0.010536108,0.010615378,0.013272903,0.014021345,0.010544501,0.010540309,0.380992626
,0.277060713,0.558592786,0.476007914,0.412972737,0.537799897,0.55255928,0.530001724,0.506605878,0.763344657,0.765694557,0.011896342,0.011979873,0.011985342,0.012883931,0.011183279,0.01228131,0.008717563,0.009185813,0.380992626
,0.282749411,0.157857275,1.339601495,1.345346567,0.889528808,0.923280644,1.587752698,1.505144163,1.386103169,1.365921437,0.014624926,0.012453855,0.014966377,0.017610697,0.017780637,0.020891926,0.012853808,0.013521022,0.380992626
,0.541091659,0.456103492,0.856507204,0.848510553,0.831278782,0.87690097,0.821726235,0.752915559,1.142660535,1.040995233,0.009571323,0.008922225,0.010936382,0.010055794,0.012956417,0.013427742,0.011532182,0.011419511,0.380992626
,0.371566953,0.315853949,0.265939536,0.229004468,0.326202174,0.35491361,0.454816584,0.427035479,0.726032724,0.675408003,0.008489762,0.008194153,0.010821087,0.010531371,0.010694327,0.010589442,0.007941374,0.007546456,0.380992626
,0.529484803,0.432683649,0.408091969,0.377765922,0.501815197,0.433783946,0.580991287,0.577322779,0.688228437,0.633745206,0.011410272,0.012123894,0.012654487,0.014824023,0.011384871,0.011927048,0.007462809,0.007540711,0.380992626
