,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-SA_0.803-0-1
Units,g,g,g,g,g,g,g,g,g,g,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,g
,0.099705186,0.140018161,0.276542391,0.233772921,0.406712086,0.297871028,0.441676928,0.407173658,0.504573273,0.50307672,0.00583341,0.004832189,0.006822057,0.006421423,0.00564324,0.005974219,0.003834972,0.003952727,0.278432959
,0.22285561,0.202665725,0.383970052,0.39247846,0.447559889,0.373479324,0.484378091,0.472108605,0.616965688,0.58239073,0.004339611,0.004199869,0.005457627,0.005352859,0.005979524,0.005234839,0.004318583,0.004117766,0.278432959
,0.235862768,0.169222096,0.390246455,0.201314347,0.453668318,0.242475539,0.434571279,0.355671145,0.583779003,0.478700398,0.004314373,0.003988213,0.005833317,0.005685447,0.00579521,0.005672567,0.004200333,0.003869082,0.278432959
,0.219685756,0.295890152,0.37651606,0.59456136,0.42954339,0.798179441,0.508193542,0.522842891,0.739615461,0.938256161,0.006439557,0.006080851,0.007871668,0.006402009,0.007474593,0.008291236,0.005482732,0.007007329,0.278432959
,0.137458351,0.224846141,0.29676657,0.403805875,0.383952939,0.517661621,0.427451407,0.501515203,0.667783576,0.61885059,0.004504617,0.006005823,0.006098849,0.00739433,0.006029398,0.007278526,0.00471765,0.004702882,0.278432959
,0.298069034,0.266887132,0.74664371,0.408997134,1.081491643,0.645347453,0.534053807,0.528439795,1.145488489,0.738546172,0.006441864,0.004544109,0.00615692,0.005582665,0.007043767,0.006448767,0.007521912,0.005214579,0.278432959
,0.241471968,0.237418406,0.34363824,0.464478577,0.520087807,0.638984362,0.414124515,0.457599843,0.783138287,0.704934246,0.005064465,0.005132945,0.005733779,0.005922125,0.006635019,0.006932194,0.005614477,0.005555472,0.278432959
,0.134827959,0.114393949,0.240162475,0.205008604,0.275192335,0.330314451,0.409896468,0.411267375,0.50354245,0.547809207,0.004790981,0.004756995,0.005996754,0.006363734,0.005495558,0.006260117,0.003841337,0.004334306,0.278432959
,0.194378713,0.183372237,0.311522304,0.35019409,0.385298491,0.511928817,0.390140041,0.406664922,0.645220059,0.662185347,0.004473477,0.005287409,0.005763924,0.006227541,0.006120043,0.005514343,0.004737955,0.004694958,0.278432959
,0.324792938,0.237007954,0.503531817,0.415614201,0.480741188,0.48501488,0.688401591,0.492171808,0.747978019,0.782091516,0.006079535,0.005537642,0.007267021,0.007075646,0.00667752,0.007127107,0.004800297,0.005517625,0.278432959
,0.158110006,0.162395648,0.272733173,0.570027498,0.355654771,0.663339108,0.433889994,0.444318274,0.603914016,0.714379819,0.00512606,0.00539809,0.00646523,0.006295023,0.006348829,0.006482838,0.00460648,0.004874182,0.278432959
,0.195258621,0.109124675,0.396620558,0.227785274,0.442710325,0.329318885,0.485839656,0.437625692,0.67871463,0.484972871,0.005285517,0.005462065,0.006444303,0.00691979,0.006573655,0.006292513,0.004769985,0.003962358,0.278432959
,0.22528645,0.197831995,0.578665961,0.30753495,0.696766101,0.385646468,0.474641362,0.487070323,0.805647687,0.5984997,0.004887341,0.006024647,0.005836227,0.007598004,0.00579971,0.007157792,0.005168283,0.004821821,0.278432959
,0.316868925,0.240898937,0.591259097,0.455649437,0.693804675,0.538663176,0.580385927,0.521386169,0.985998076,0.705350418,0.004662097,0.004216101,0.005819731,0.005353731,0.007640326,0.00586222,0.006602333,0.004783988,0.278432959
,0.226229308,0.278181877,0.513343935,0.782670196,0.608955503,1.069021178,0.536279893,0.830849447,0.679322259,1.032139505,0.005004375,0.005541556,0.006412249,0.006612837,0.005978184,0.007152501,0.00455971,0.006920462,0.278432959
,0.180048115,0.402733165,0.298084401,0.607338072,0.379285396,0.73405134,0.441241842,0.451170047,0.603524944,0.913815348,0.004679086,0.004316689,0.005901233,0.004402768,0.006107403,0.006342258,0.004548391,0.006228695,0.278432959
,0.312791012,0.2425622,0.51897456,0.476034748,0.488576352,0.474729464,0.506473365,0.575307591,0.710288153,0.736330296,0.004678991,0.005825431,0.005981563,0.007491341,0.005908112,0.006870755,0.00470598,0.00515504,0.278432959
,0.201263374,0.390095378,0.36609184,0.690149795,0.493518141,0.798423239,0.472522437,0.491458339,0.723951091,1.081355527,0.003887878,0.00505723,0.005043802,0.004790302,0.005744733,0.008650414,0.004868439,0.007672512,0.278432959
,0.166591,0.130139317,0.305508285,0.200280025,0.495817324,0.301550725,0.460628151,0.352119117,0.580534626,0.465918068,0.004938412,0.004450699,0.005801453,0.005954719,0.00557896,0.005734658,0.004266056,0.003823192,0.278432959
,0.321350927,0.218487303,0.329576023,0.323941193,0.514305523,0.531117636,0.402663564,0.400906948,0.617226475,0.650351086,0.004266213,0.004651539,0.005149159,0.00605114,0.005728206,0.006685821,0.004446499,0.004942038,0.278432959
,0.193754628,0.349655187,0.544968899,0.999201043,0.597159275,0.760718043,0.552349,0.68469647,0.757324452,0.926616615,0.005393617,0.004704605,0.006403402,0.005229793,0.005186653,0.006612898,0.004528926,0.004751467,0.278432959
,0.278535231,0.164113839,0.557146602,0.285876361,0.775671532,0.288201687,0.503050946,0.442934952,0.961680586,0.520942354,0.00630835,0.004002671,0.006875911,0.005847659,0.008068469,0.006065121,0.006868802,0.00419193,0.278432959
