,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-SA_0.803-0-1
Units,g,g,g,g,g,g,g,g,g,g,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,g
,0.305664154,0.429250819,0.77896609,0.718667831,0.995096146,0.67505121,0.889027205,0.67480385,1.075954429,1.071562546,0.020913487,0.02270636,0.018314582,0.020459893,0.012244753,0.012053702,0.008765014,0.007461693,0.853586245
,0.683203899,0.621308181,0.972660075,1.124743595,0.978952609,0.86551996,0.955506196,1.390594878,1.272673128,1.62484979,0.021347481,0.018190881,0.02180463,0.025303966,0.011350025,0.017068758,0.00855722,0.010504705,0.853586245
,0.723079676,0.518780728,0.969519492,0.595809965,1.086367997,0.671678532,1.019325058,0.89469207,1.218756478,0.968075035,0.019815382,0.012640305,0.015640344,0.01762288,0.010416234,0.015216671,0.008934629,0.008093653,0.853586245
,0.421403264,0.68930623,0.909468681,1.115144808,0.935615338,1.05484464,1.120376889,1.313147238,1.204540435,1.372252936,0.013919652,0.020688183,0.013340683,0.024381764,0.011660253,0.015247954,0.008219103,0.009054499,0.853586245
,0.91378416,0.818190438,1.485468222,1.584557472,1.569785583,1.544762282,1.132187651,0.962379421,1.679452004,1.566414777,0.016742208,0.01327778,0.014541279,0.013874139,0.012233224,0.0150315,0.011858838,0.012069674,0.853586245
,0.740275687,0.727848764,0.892524276,0.875267618,1.042918127,0.938944679,1.080008205,1.015078476,1.231861076,1.378386759,0.013712262,0.008393271,0.015266846,0.016437643,0.014168331,0.016168135,0.010208236,0.011111004,0.853586245
,0.413339325,0.350695197,0.57795321,0.580830769,0.63514143,0.753579513,0.938739524,0.956110633,1.087205567,1.017096976,0.022377654,0.012970479,0.021248438,0.017005782,0.013516659,0.01464719,0.00950554,0.008176639,0.853586245
,0.595902857,0.562160528,0.743879352,0.852106268,0.965131485,0.993547264,0.895239706,0.860788521,1.170932796,1.143502478,0.015226275,0.015751386,0.016551489,0.015496977,0.011058976,0.01306568,0.008623682,0.00888255,0.853586245
,0.995711085,0.726590449,1.228701968,0.886285897,1.091235701,0.627941477,1.487179459,0.759228765,1.578775848,1.156377499,0.013497517,0.026684754,0.013910016,0.020546529,0.011793064,0.011236808,0.008654437,0.00878125,0.853586245
,0.598600371,0.334541289,1.219849829,0.520843043,1.152911608,0.589757335,1.040204735,0.837560671,1.450071501,0.91302389,0.020143368,0.01527242,0.020399612,0.019142753,0.018908115,0.014485021,0.012779106,0.007797713,0.853586245
,0.690656076,0.606489513,1.430313293,0.944604204,1.787476453,0.865865933,0.893387746,0.887912764,1.573289292,1.18600494,0.011897629,0.009071615,0.011860277,0.015122001,0.020543843,0.012582829,0.01634487,0.008125795,0.853586245
,0.971418602,0.738518959,1.387921166,1.188363897,1.373981847,1.300097332,1.345259069,1.181631717,1.900880225,1.28315902,0.012685097,0.021922144,0.014703147,0.025348491,0.015955798,0.013589726,0.013908824,0.008853162,0.853586245
,0.693546574,0.852816505,1.560806281,1.750450276,1.308673062,1.998881912,1.289530191,1.93497299,1.633691981,1.929827926,0.019120946,0.018266511,0.016105875,0.02554943,0.010680919,0.020406577,0.008020589,0.013806806,0.853586245
,0.958917026,0.743617989,1.500952693,1.287315875,1.343945016,1.420679953,1.118839754,1.272961071,1.635837998,1.525530134,0.015188249,0.014529534,0.015297503,0.016831364,0.019886025,0.020027225,0.015005736,0.014661352,0.853586245
,0.617009022,1.195907444,1.161825894,1.578951347,1.036164607,1.794017176,1.116916673,1.208236212,1.441487565,1.550749663,0.013026755,0.016271852,0.013949242,0.020330254,0.017627938,0.025382421,0.013260534,0.021064007,0.853586245
,0.510714631,0.398965449,0.675247481,0.618351169,0.903132646,0.761955367,0.893960273,0.745869549,1.211718703,0.994186206,0.021333289,0.023119117,0.021198577,0.024069094,0.013447224,0.013069746,0.010144126,0.007794345,0.853586245
,0.985158984,0.66981207,0.982223834,0.725590973,0.882386525,0.700240019,0.868754231,0.901034125,1.33045091,1.252767005,0.012835224,0.009819278,0.012450156,0.014306338,0.012327592,0.015664212,0.010954512,0.009567429,0.853586245
,0.853899777,0.50312045,0.973698828,0.718684533,1.026483624,1.100768556,0.874061094,0.869300229,1.232701719,1.229245845,0.013157003,0.0115549,0.011720206,0.014458929,0.015490125,0.014228035,0.0121492,0.009499535,0.853586245
